,opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,time_taken
222,NN4DWBVN,Maureen Marcano,GTXPro,Singletechno,Lost,2016-12-14,2017-03-04,0.0,80 days 00:00:00
223,6JXHEZYK,Versie Hillebrand,MG Special,Isdom,Won,2016-12-14,2017-03-31,54.0,107 days 00:00:00
224,WDHNR2EI,Violet Mclelland,MG Special,Silis,Won,2016-12-14,2017-03-20,57.0,96 days 00:00:00
225,4K750D6F,Violet Mclelland,MG Special,Yearin,Won,2016-12-14,2017-03-18,55.0,94 days 00:00:00
226,94GI0ZJ7,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2016-12-15,2017-03-15,5765.0,90 days 00:00:00
227,TODG6DEK,Daniell Hammack,GTX Basic,Bioplex,Won,2016-12-15,2017-03-16,639.0,91 days 00:00:00
228,G0ECB8FS,Kary Hendrixson,GTXPro,Labdrill,Won,2016-12-15,2017-03-15,5100.0,90 days 00:00:00
229,1ZDDZD8B,Markita Hansen,MG Special,,Engaging,2016-12-15,,,0
230,96MZYUY0,Vicki Laflamme,GTXPro,Fasehatice,Won,2016-12-15,2017-03-07,4906.0,82 days 00:00:00
231,EZVKSQ9C,Boris Faz,GTX Plus Pro,Genco Pura Olive Oil Company,Engaging,2016-12-16,,,0
232,RJYG004O,Daniell Hammack,GTX Basic,Domzoom,Engaging,2016-12-16,,,0
233,JZOKHHWN,Donn Cantrell,GTX Plus Basic,Opentech,Won,2016-12-16,2017-03-07,1037.0,81 days 00:00:00
234,EH6I67I0,James Ascencio,GTX Basic,Plexzap,Won,2016-12-16,2017-03-15,537.0,89 days 00:00:00
235,JUUXF02Z,Kary Hendrixson,GTXPro,Hatfan,Won,2016-12-16,2017-03-09,4694.0,83 days 00:00:00
236,OT87JDWO,Lajuana Vencill,GTX Basic,Konmatfix,Won,2016-12-16,2017-03-24,560.0,98 days 00:00:00
237,YHKT6YJ7,Moses Frase,GTX Basic,dambase,Won,2016-12-16,2017-03-13,589.0,87 days 00:00:00
238,H78I3TAY,Reed Clapper,GTX Basic,Mathtouch,Won,2016-12-16,2017-03-14,493.0,88 days 00:00:00
239,1ROC43JK,Versie Hillebrand,MG Special,Betatech,Won,2016-12-16,2017-03-08,50.0,82 days 00:00:00
240,LPZLQL48,Vicki Laflamme,GTX Basic,Y-corporation,Won,2016-12-16,2017-03-28,492.0,102 days 00:00:00
241,PYOFK7ZD,Cassey Cress,GTX Basic,,Engaging,2016-12-17,,,0
242,DWUXMAGZ,Corliss Cosme,GTX Plus Pro,,Engaging,2016-12-17,,,0
243,3KR50X38,Corliss Cosme,GTX Plus Basic,Konex,Won,2016-12-17,2017-03-13,1255.0,86 days 00:00:00
244,Q3WLHRE9,Darcel Schlecht,GTX Basic,Statholdings,Won,2016-12-17,2017-03-04,463.0,77 days 00:00:00
245,IX7UEOAP,Donn Cantrell,GTX Plus Basic,Initech,Lost,2016-12-17,2017-03-27,0.0,100 days 00:00:00
246,NQU62K1H,Donn Cantrell,GTX Basic,Zencorporation,Won,2016-12-17,2017-03-12,605.0,85 days 00:00:00
247,NAQKOU0T,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,2016-12-17,2017-03-20,1315.0,93 days 00:00:00
248,I3V3GUAI,Lajuana Vencill,GTX Basic,Zumgoity,Won,2016-12-17,2017-03-02,559.0,75 days 00:00:00
249,PN4VJDXY,Moses Frase,GTX Basic,Rundofase,Won,2016-12-17,2017-03-28,557.0,101 days 00:00:00
250,K9D4DQ3R,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Won,2016-12-17,2017-03-02,48.0,75 days 00:00:00
251,9X6V79KE,Versie Hillebrand,GTX Plus Pro,Isdom,Won,2016-12-17,2017-03-25,6282.0,98 days 00:00:00
252,6SN2RQJX,Vicki Laflamme,MG Special,,Engaging,2016-12-17,,,0
253,W1KLFNE4,Anna Snelling,MG Advanced,Isdom,Won,2016-12-18,2017-03-02,3246.0,74 days 00:00:00
254,NKPH3EFG,Cassey Cress,MG Advanced,,Engaging,2016-12-18,,,0
255,GD2OCW12,Darcel Schlecht,GTX Basic,Finhigh,Won,2016-12-18,2017-03-14,514.0,86 days 00:00:00
256,6XO4RYXK,Donn Cantrell,GTX Plus Basic,Silis,Won,2016-12-18,2017-03-15,1132.0,87 days 00:00:00
257,18Y7GRPW,Garret Kinder,GTX Plus Pro,Silis,Won,2016-12-18,2017-03-21,5918.0,93 days 00:00:00
258,127ZPLXQ,Kary Hendrixson,GTXPro,Hottechi,Lost,2016-12-18,2017-03-18,0.0,90 days 00:00:00
259,U07C2HEG,Maureen Marcano,MG Special,Kan-code,Lost,2016-12-18,2017-03-14,0.0,86 days 00:00:00
260,RNTOJ78L,Rosalina Dieter,MG Special,Hatfan,Lost,2016-12-18,2017-03-13,0.0,85 days 00:00:00
261,N07K7DR7,Rosie Papadopoulos,MG Special,Plexzap,Engaging,2016-12-18,,,0
262,NLB4D5BQ,Versie Hillebrand,MG Advanced,Gogozoom,Won,2016-12-18,2017-03-24,2955.0,96 days 00:00:00
263,FCFDJIEZ,Vicki Laflamme,GTXPro,Fasehatice,Won,2016-12-18,2017-03-21,3742.0,93 days 00:00:00
264,YZGDW4G1,Violet Mclelland,MG Special,Initech,Won,2016-12-18,2017-03-14,64.0,86 days 00:00:00
265,G8AO5FA2,Wilburn Farren,MG Advanced,Initech,Lost,2016-12-18,2017-03-27,0.0,99 days 00:00:00
266,125VIRMX,Elease Gluck,GTK 500,Warephase,Engaging,2016-12-19,,,0
267,LXXW3TRW,Elease Gluck,GTX Plus Basic,Scotfind,Won,2016-12-19,2017-03-18,1164.0,89 days 00:00:00
268,8KJ3H262,Elease Gluck,MG Special,Singletechno,Won,2016-12-19,2017-03-07,65.0,78 days 00:00:00
269,88POGNEL,Gladys Colclough,GTX Plus Basic,Cancity,Lost,2016-12-19,2017-03-07,0.0,78 days 00:00:00
270,UYP3NNU6,Kami Bicknell,GTX Basic,Groovestreet,Won,2016-12-19,2017-03-16,441.0,87 days 00:00:00
271,S1V8684Y,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,2016-12-19,2017-03-12,0.0,83 days 00:00:00
272,MOPWEMB5,Vicki Laflamme,GTXPro,Hatfan,Won,2016-12-19,2017-03-16,4907.0,87 days 00:00:00
273,L62MDI48,Anna Snelling,MG Advanced,Isdom,Lost,2016-12-20,2017-03-01,0.0,71 days 00:00:00
274,3ECHUPQY,Daniell Hammack,GTX Plus Basic,,Engaging,2016-12-20,,,0
275,3EL8D4WO,Darcel Schlecht,MG Advanced,Codehow,Won,2016-12-20,2017-03-25,3269.0,95 days 00:00:00
276,VOAN1NXG,Donn Cantrell,GTX Basic,Kinnamplus,Won,2016-12-20,2017-03-12,579.0,82 days 00:00:00
277,ALW92XQL,Gladys Colclough,GTX Basic,Isdom,Lost,2016-12-20,2017-03-25,0.0,95 days 00:00:00
278,TJ6ZA1M3,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,2016-12-20,2017-03-07,0.0,77 days 00:00:00
279,FKAFO8O9,Kary Hendrixson,MG Special,Xx-holding,Won,2016-12-20,2017-03-31,51.0,101 days 00:00:00
280,1XBC7M9F,Markita Hansen,MG Special,Faxquote,Won,2016-12-20,2017-03-08,64.0,78 days 00:00:00
281,8IXBS90G,Rosie Papadopoulos,MG Special,Donware,Won,2016-12-20,2017-03-08,60.0,78 days 00:00:00
282,2X45BEOS,Cassey Cress,GTX Plus Basic,Ganjaflex,Won,2016-12-21,2017-03-27,1186.0,96 days 00:00:00
283,EQ8X0QTL,Corliss Cosme,MG Advanced,Yearin,Won,2016-12-21,2017-03-09,3577.0,78 days 00:00:00
284,5QD53WHF,Daniell Hammack,GTX Plus Basic,Donquadtech,Won,2016-12-21,2017-03-07,1020.0,76 days 00:00:00
285,K5CWSFCW,Elease Gluck,GTXPro,Blackzim,Engaging,2016-12-21,,,0
286,79EABK3X,Hayden Neloms,MG Special,Zoomit,Won,2016-12-21,2017-03-23,53.0,92 days 00:00:00
287,2DKO9X1T,Jonathan Berthelot,GTX Basic,Rundofase,Lost,2016-12-21,2017-03-10,0.0,79 days 00:00:00
288,IBDEQVBN,Kary Hendrixson,GTX Basic,Faxquote,Lost,2016-12-21,2017-03-28,0.0,97 days 00:00:00
289,QZ3VV4C1,Kary Hendrixson,GTXPro,Sunnamplex,Won,2016-12-21,2017-03-08,4719.0,77 days 00:00:00
290,62AK8UWX,Moses Frase,GTX Basic,Codehow,Won,2016-12-21,2017-03-22,546.0,91 days 00:00:00
291,5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,2016-12-21,2017-03-21,1212.0,90 days 00:00:00
292,4H2QMS78,Vicki Laflamme,GTX Basic,,Engaging,2016-12-21,,,0
293,S91N9YBL,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,2016-12-21,2017-03-08,0.0,77 days 00:00:00
294,44H0FJMH,Anna Snelling,GTX Plus Pro,Bioholding,Lost,2016-12-22,2017-03-27,0.0,95 days 00:00:00
295,N5AZLQZR,Gladys Colclough,GTX Plus Pro,Dontechi,Won,2016-12-22,2017-03-14,5533.0,82 days 00:00:00
296,4T295XQL,Kami Bicknell,MG Advanced,Finjob,Won,2016-12-22,2017-03-01,3295.0,69 days 00:00:00
297,YFS5KLJJ,Rosalina Dieter,MG Special,Finjob,Won,2016-12-22,2017-03-31,45.0,99 days 00:00:00
298,S8GLKDB9,Violet Mclelland,MG Special,Bioplex,Won,2016-12-22,2017-03-04,56.0,72 days 00:00:00
299,SQLYCFGV,Zane Levy,GTXPro,Opentech,Engaging,2016-12-22,,,0
300,EUG019AS,Corliss Cosme,GTX Basic,,Engaging,2016-12-23,,,0
301,IE7VQ5BA,Daniell Hammack,GTX Plus Basic,Finhigh,Engaging,2016-12-23,,,0
302,01QKN578,Darcel Schlecht,GTXPro,Funholding,Won,2016-12-23,2017-03-20,4247.0,87 days 00:00:00
303,M0JKP0HT,Gladys Colclough,MG Advanced,Isdom,Won,2016-12-23,2017-03-13,3440.0,80 days 00:00:00
304,ZC3KKSUK,James Ascencio,GTXPro,Plexzap,Won,2016-12-23,2017-03-02,5040.0,69 days 00:00:00
305,3X8VLQ5G,Jonathan Berthelot,GTX Basic,Cancity,Won,2016-12-23,2017-03-12,469.0,79 days 00:00:00
306,EZLXL6GL,Moses Frase,MG Special,Isdom,Won,2016-12-23,2017-03-07,58.0,74 days 00:00:00
307,R8PEL8V8,Cecily Lampkin,MG Advanced,Isdom,Won,2016-12-24,2017-03-16,2955.0,82 days 00:00:00
308,L1R32S8H,Corliss Cosme,GTX Plus Pro,Condax,Won,2016-12-24,2017-03-26,5228.0,92 days 00:00:00
309,J7N8J8NM,Darcel Schlecht,MG Advanced,Toughzap,Won,2016-12-24,2017-03-14,3358.0,80 days 00:00:00
310,TO7PGVP1,Elease Gluck,GTX Plus Pro,Green-Plus,Lost,2016-12-24,2017-03-29,0.0,95 days 00:00:00
311,A051G1B4,Jonathan Berthelot,GTX Basic,Codehow,Won,2016-12-24,2017-03-31,517.0,97 days 00:00:00
312,NMDMM5YJ,Moses Frase,GTX Basic,Dontechi,Won,2016-12-24,2017-03-03,615.0,69 days 00:00:00
313,LWPJEV3U,Niesha Huffines,GTX Basic,Domzoom,Lost,2016-12-24,2017-03-10,0.0,76 days 00:00:00
314,I93ZFHEM,Versie Hillebrand,MG Special,Condax,Won,2016-12-24,2017-03-08,62.0,74 days 00:00:00
315,B2VJCVBB,Darcel Schlecht,GTX Plus Pro,Isdom,Won,2016-12-25,2017-03-13,4711.0,78 days 00:00:00
316,F90O03ZH,Donn Cantrell,GTXPro,Kinnamplus,Lost,2016-12-25,2017-03-23,0.0,88 days 00:00:00
317,PC78RLUX,Garret Kinder,GTX Basic,Yearin,Won,2016-12-25,2017-03-30,510.0,95 days 00:00:00
318,X6GL64T5,Gladys Colclough,GTXPro,Warephase,Won,2016-12-25,2017-03-25,4891.0,90 days 00:00:00
319,OWM3BPGW,Hayden Neloms,GTX Plus Basic,Green-Plus,Won,2016-12-25,2017-03-17,926.0,82 days 00:00:00
320,RP5PS9A5,Lajuana Vencill,MG Special,Betatech,Won,2016-12-25,2017-03-10,56.0,75 days 00:00:00
321,AI76U58A,Maureen Marcano,GTX Basic,Treequote,Engaging,2016-12-25,,,0
322,KFPM2LJW,Rosalina Dieter,GTX Basic,,Engaging,2016-12-25,,,0
323,F2PW7WP2,Violet Mclelland,MG Special,Ontomedia,Won,2016-12-25,2017-03-05,47.0,70 days 00:00:00
324,GK8YD2XW,Darcel Schlecht,GTX Basic,Rangreen,Lost,2016-12-26,2017-03-23,0.0,87 days 00:00:00
325,U4LRR9E9,James Ascencio,GTX Plus Pro,Nam-zim,Won,2016-12-26,2017-03-10,6490.0,74 days 00:00:00
326,B00UMAV4,Kami Bicknell,MG Advanced,Gogozoom,Engaging,2016-12-26,,,0
327,C8TV7R8A,Kary Hendrixson,GTXPro,,Engaging,2016-12-26,,,0
328,9N55D1AH,Niesha Huffines,MG Advanced,Treequote,Won,2016-12-26,2017-03-02,3841.0,66 days 00:00:00
329,2VCDVCIZ,Kary Hendrixson,GTX Basic,,Engaging,2016-12-27,,,0
330,WI4PODA2,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,2016-12-27,2017-03-15,5256.0,78 days 00:00:00
331,VF1V41RI,Markita Hansen,MG Special,Kan-code,Lost,2016-12-27,2017-03-28,0.0,91 days 00:00:00
332,1B4L7TNG,Markita Hansen,MG Advanced,Sonron,Lost,2016-12-27,2017-03-25,0.0,88 days 00:00:00
333,MZAN11FT,Anna Snelling,GTX Basic,Conecom,Won,2016-12-28,2017-03-01,625.0,63 days 00:00:00
334,0U3WVJO0,Corliss Cosme,GTXPro,,Engaging,2016-12-28,,,0
335,0IO00FNS,Darcel Schlecht,GTXPro,Warephase,Lost,2016-12-28,2017-03-16,0.0,78 days 00:00:00
336,8S6TNXYB,Darcel Schlecht,GTXPro,Conecom,Won,2016-12-28,2017-03-22,3952.0,84 days 00:00:00
337,PMMW9JX3,Kary Hendrixson,GTX Basic,,Engaging,2016-12-28,,,0
338,MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,2016-12-28,2017-03-13,5515.0,75 days 00:00:00
339,FA1VHZSV,Reed Clapper,MG Special,Vehement Capital Partners,Won,2016-12-28,2017-03-16,57.0,78 days 00:00:00
340,PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,2016-12-28,2017-03-28,51.0,90 days 00:00:00
341,RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,2016-12-28,2017-03-13,3803.0,75 days 00:00:00
342,G4F8W039,Anna Snelling,GTX Plus Pro,Rundofase,Won,2016-12-29,2017-03-27,5459.0,88 days 00:00:00
343,4T31MWVO,Anna Snelling,MG Advanced,Stanredtax,Won,2016-12-29,2017-03-23,4148.0,84 days 00:00:00
344,2HT2R2GY,Cassey Cress,GTX Plus Pro,,Engaging,2016-12-29,,,0
345,83XN082U,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2016-12-29,2017-03-23,5002.0,84 days 00:00:00
346,J21W3WIW,Corliss Cosme,MG Advanced,Gekko & Co,Won,2016-12-29,2017-03-03,3351.0,64 days 00:00:00
347,52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,2016-12-29,2017-03-19,571.0,80 days 00:00:00
348,QOL51JIB,James Ascencio,GTX Basic,Goodsilron,Won,2016-12-29,2017-03-10,601.0,71 days 00:00:00
349,13GM5I6M,Kami Bicknell,GTXPro,,Engaging,2016-12-29,,,0
350,93AGN8A6,Markita Hansen,GTX Basic,Zoomit,Won,2016-12-29,2017-03-13,576.0,74 days 00:00:00
351,J7UNJFJL,Marty Freudenburg,MG Special,Funholding,Won,2016-12-29,2017-03-03,52.0,64 days 00:00:00
352,A4H5ESTU,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-29,2017-03-13,1185.0,74 days 00:00:00
353,8EZ04VQB,Reed Clapper,GTX Plus Basic,Gekko & Co,Lost,2016-12-29,2017-03-28,0.0,89 days 00:00:00
354,4501T63I,Rosalina Dieter,MG Special,Plexzap,Won,2016-12-29,2017-03-14,56.0,75 days 00:00:00
355,9IA34L8S,Vicki Laflamme,GTX Basic,,Engaging,2016-12-29,,,0
356,FPNGEJRC,Violet Mclelland,MG Special,Opentech,Won,2016-12-29,2017-03-29,54.0,90 days 00:00:00
357,S33WRL0Y,Zane Levy,GTXPro,Xx-holding,Won,2016-12-29,2017-03-13,4818.0,74 days 00:00:00
358,Q7IRUJK7,Anna Snelling,GTX Plus Pro,Codehow,Won,2017-01-01,2017-03-01,5087.0,59 days 00:00:00
359,DTZPYISJ,Daniell Hammack,GTX Plus Basic,Opentech,Won,2017-01-01,2017-03-19,1116.0,77 days 00:00:00
360,Y9HWSG8Z,Darcel Schlecht,GTX Basic,Gogozoom,Won,2017-01-01,2017-03-20,510.0,78 days 00:00:00
361,5T8Q2YID,Elease Gluck,MG Special,,Engaging,2017-01-01,,,0
362,JOQCXC9Z,Jonathan Berthelot,GTX Basic,Streethex,Won,2017-01-01,2017-03-16,565.0,74 days 00:00:00
363,AP7PCLAZ,Kami Bicknell,GTX Basic,Finjob,Won,2017-01-01,2017-03-26,633.0,84 days 00:00:00
364,BIE471SO,Reed Clapper,MG Advanced,Xx-zobam,Won,2017-01-01,2017-03-29,3962.0,87 days 00:00:00
365,UA8AWDG4,Vicki Laflamme,MG Advanced,Y-corporation,Won,2017-01-01,2017-03-22,3672.0,80 days 00:00:00
366,BTT6YAVZ,Zane Levy,GTX Plus Basic,Green-Plus,Engaging,2017-01-01,,,0
367,FZDRB789,Zane Levy,GTXPro,Goodsilron,Won,2017-01-01,2017-03-18,4586.0,76 days 00:00:00
368,PC1NUL8Q,Anna Snelling,MG Special,Hottechi,Won,2017-01-02,2017-03-02,60.0,59 days 00:00:00
369,O7UUAK3Y,Corliss Cosme,GTX Plus Basic,dambase,Engaging,2017-01-02,,,0
370,TLOHEQ18,Corliss Cosme,GTX Plus Basic,,Engaging,2017-01-02,,,0
371,F1X5ZJ7V,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-01-02,2017-05-04,572.0,122 days 00:00:00
372,IF7MJ88P,Kary Hendrixson,GTX Basic,Goodsilron,Won,2017-01-02,2017-03-01,550.0,58 days 00:00:00
373,06B7XWPC,Kary Hendrixson,GTXPro,Sonron,Won,2017-01-02,2017-03-17,4125.0,74 days 00:00:00
374,12MQ3WM8,Marty Freudenburg,MG Advanced,Zumgoity,Won,2017-01-02,2017-03-10,3647.0,67 days 00:00:00
375,91M6FY8S,Moses Frase,GTX Basic,Dontechi,Won,2017-01-02,2017-03-21,573.0,78 days 00:00:00
376,0LNZRNEU,Violet Mclelland,GTX Basic,Zencorporation,Won,2017-01-02,2017-03-29,542.0,86 days 00:00:00
377,NKOKUS7D,Cassey Cress,MG Advanced,Donware,Won,2017-01-03,2017-03-12,3479.0,68 days 00:00:00
378,NF6GCTMV,Daniell Hammack,MG Advanced,Ganjaflex,Lost,2017-01-03,2017-03-22,0.0,78 days 00:00:00
379,I4UCA7CU,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,2017-01-03,2017-03-21,1012.0,77 days 00:00:00
380,EWDOBEM6,Hayden Neloms,MG Special,,Engaging,2017-01-03,,,0
381,1LI7ETNZ,James Ascencio,GTX Plus Basic,Doncon,Won,2017-01-03,2017-03-06,990.0,62 days 00:00:00
382,N36DEZBR,James Ascencio,GTXPro,Sunnamplex,Won,2017-01-03,2017-03-18,4374.0,74 days 00:00:00
383,77ZECYVJ,Kary Hendrixson,GTX Basic,Finjob,Lost,2017-01-03,2017-03-17,0.0,73 days 00:00:00
384,IRB461Y7,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-01-03,2017-03-30,1054.0,86 days 00:00:00
385,NM2Q3CGW,Vicki Laflamme,MG Special,Scotfind,Won,2017-01-03,2017-03-15,55.0,71 days 00:00:00
386,OEEUEIPJ,Violet Mclelland,MG Special,Ganjaflex,Lost,2017-01-03,2017-03-05,0.0,61 days 00:00:00
387,5E14LG51,Boris Faz,GTX Plus Basic,Iselectrics,Won,2017-01-04,2017-03-25,1073.0,80 days 00:00:00
388,TIAGZQ54,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-01-04,2017-03-20,0.0,75 days 00:00:00
389,QM6VR1H5,Daniell Hammack,GTX Plus Pro,,Engaging,2017-01-04,,,0
390,QR2BDRAI,James Ascencio,MG Advanced,,Engaging,2017-01-04,,,0
391,Z75ND4JF,Kary Hendrixson,GTX Basic,,Engaging,2017-01-04,,,0
392,CRX91A45,Kary Hendrixson,GTX Basic,Faxquote,Won,2017-01-04,2017-03-16,586.0,71 days 00:00:00
393,ZOQ8RC86,Marty Freudenburg,GTXPro,Treequote,Won,2017-01-04,2017-05-05,4667.0,121 days 00:00:00
394,SV4SOO2K,Vicki Laflamme,GTX Plus Basic,Hottechi,Won,2017-01-04,2017-03-28,880.0,83 days 00:00:00
395,ITHR5WLF,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-01-04,2017-03-12,3676.0,67 days 00:00:00
396,CGWJ1WHI,Wilburn Farren,MG Special,,Engaging,2017-01-04,,,0
397,279625VN,Anna Snelling,MG Advanced,Funholding,Lost,2017-01-05,2017-03-25,0.0,79 days 00:00:00
398,M16D8PYH,Daniell Hammack,GTX Plus Pro,,Engaging,2017-01-05,,,0
399,RK52YU8S,Darcel Schlecht,GTXPro,Treequote,Lost,2017-01-05,2017-03-09,0.0,63 days 00:00:00
400,E8EY51IC,Garret Kinder,GTX Plus Basic,Opentech,Lost,2017-01-05,2017-03-26,0.0,80 days 00:00:00
401,HG07LMHI,Jonathan Berthelot,GTXPro,Treequote,Won,2017-01-05,2017-03-19,4716.0,73 days 00:00:00
402,VPXW8RJS,Kami Bicknell,MG Advanced,,Engaging,2017-01-05,,,0
403,85XNDIK1,Kary Hendrixson,GTX Basic,Blackzim,Lost,2017-01-05,2017-03-30,0.0,84 days 00:00:00
404,2U54WYQ1,Vicki Laflamme,GTXPro,Goodsilron,Won,2017-01-05,2017-03-23,4211.0,77 days 00:00:00
405,VCA1WAB0,Anna Snelling,MG Advanced,Funholding,Lost,2017-01-06,2017-03-21,0.0,74 days 00:00:00
406,T7T1YIM7,Boris Faz,GTX Plus Pro,,Engaging,2017-01-06,,,0
407,MXNVX2AM,Darcel Schlecht,GTXPro,Codehow,Lost,2017-01-06,2017-03-18,0.0,71 days 00:00:00
408,1G866GH4,Darcel Schlecht,MG Special,Toughzap,Won,2017-01-06,2017-03-17,56.0,70 days 00:00:00
409,WDG0B1IR,Gladys Colclough,MG Special,Rundofase,Lost,2017-01-06,2017-03-23,0.0,76 days 00:00:00
410,Q5CABPMO,Gladys Colclough,MG Special,Funholding,Won,2017-01-06,2017-03-23,44.0,76 days 00:00:00
411,HHBA93J5,Kary Hendrixson,GTX Basic,Konex,Won,2017-01-06,2017-03-27,532.0,80 days 00:00:00
412,R0W6A9BG,Lajuana Vencill,GTX Basic,Treequote,Lost,2017-01-06,2017-05-10,0.0,124 days 00:00:00
413,P5EGQ0HI,Lajuana Vencill,GTX Basic,Zumgoity,Lost,2017-01-06,2017-03-20,0.0,73 days 00:00:00
414,L1EJIE5L,Reed Clapper,GTXPro,Kinnamplus,Lost,2017-01-06,2017-03-17,0.0,70 days 00:00:00
415,S3XI6YB3,Versie Hillebrand,GTX Basic,Domzoom,Lost,2017-01-06,2017-03-24,0.0,77 days 00:00:00
416,BBC3JB3H,Anna Snelling,GTX Basic,Isdom,Won,2017-01-07,2017-03-08,622.0,60 days 00:00:00
417,4JHY98UG,Cassey Cress,GTX Basic,,Engaging,2017-01-07,,,0
418,7XVLKX8G,Cecily Lampkin,GTX Plus Pro,Cancity,Lost,2017-01-07,2017-03-05,0.0,57 days 00:00:00
419,G39V1X3G,Corliss Cosme,MG Special,,Engaging,2017-01-07,,,0
420,OX4P78HP,Corliss Cosme,GTX Plus Basic,Xx-zobam,Won,2017-01-07,2017-03-16,1257.0,68 days 00:00:00
421,72LNJRY9,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,2017-01-07,2017-03-25,1135.0,77 days 00:00:00
422,8C2WG2FB,Zane Levy,MG Advanced,Hottechi,Lost,2017-01-07,2017-03-28,0.0,80 days 00:00:00
423,L0345WKB,Zane Levy,GTXPro,Newex,Won,2017-01-07,2017-03-14,4313.0,66 days 00:00:00
424,S24L8LVR,Anna Snelling,GTX Plus Pro,dambase,Won,2017-01-08,2017-03-18,5210.0,69 days 00:00:00
425,JXWXEJXE,Lajuana Vencill,MG Special,Ron-tech,Won,2017-01-08,2017-03-27,47.0,78 days 00:00:00
426,W2JCRPLX,Markita Hansen,MG Advanced,Konex,Won,2017-01-08,2017-03-22,3220.0,73 days 00:00:00
427,EQCD7G7Q,Rosalina Dieter,GTX Basic,Initech,Engaging,2017-01-08,,,0
428,1M2I2NXQ,Rosie Papadopoulos,MG Special,Donware,Won,2017-01-08,2017-03-26,47.0,77 days 00:00:00
429,XYNTWPN1,Violet Mclelland,MG Special,Rundofase,Engaging,2017-01-08,,,0
430,54EGR0AD,Violet Mclelland,MG Special,Yearin,Won,2017-01-08,2017-03-25,63.0,76 days 00:00:00
431,VT5Y73GX,Anna Snelling,MG Special,Betatech,Won,2017-01-09,2017-03-15,56.0,65 days 00:00:00
432,8O9V7UOZ,Anna Snelling,MG Special,Rundofase,Won,2017-01-09,2017-03-01,65.0,51 days 00:00:00
433,GIIC5H9X,Boris Faz,GTX Plus Pro,Donquadtech,Won,2017-01-09,2017-03-19,5743.0,69 days 00:00:00
434,9WMU7YHD,Cassey Cress,MG Special,Mathtouch,Won,2017-01-09,2017-03-03,53.0,53 days 00:00:00
435,8BQMFR86,Corliss Cosme,GTX Plus Pro,Betasoloin,Won,2017-01-09,2017-03-30,4974.0,80 days 00:00:00
436,DDCC6ZPK,Donn Cantrell,MG Advanced,Ontomedia,Won,2017-01-09,2017-03-25,3892.0,75 days 00:00:00
437,YMGWLEHY,Garret Kinder,GTXPro,Betasoloin,Won,2017-01-09,2017-03-21,3822.0,71 days 00:00:00
438,FKS9MVF6,Jonathan Berthelot,GTX Basic,Inity,Won,2017-01-09,2017-03-02,504.0,52 days 00:00:00
439,6Q67ZUJ1,Maureen Marcano,MG Special,,Engaging,2017-01-09,,,0
440,HF8ABDF6,Rosalina Dieter,MG Advanced,Xx-holding,Won,2017-01-09,2017-03-29,3145.0,79 days 00:00:00
441,Y6UBZM6P,Vicki Laflamme,GTX Plus Pro,,Engaging,2017-01-09,,,0
442,SIRC44NM,Vicki Laflamme,GTX Basic,Finjob,Won,2017-01-09,2017-03-27,564.0,77 days 00:00:00
443,7S6SHJJG,Zane Levy,GTX Plus Basic,Fasehatice,Won,2017-01-09,2017-03-14,1117.0,64 days 00:00:00
444,ZE84UHHB,Anna Snelling,MG Special,Inity,Won,2017-01-10,2017-03-26,59.0,75 days 00:00:00
445,2R3ZA84D,Darcel Schlecht,MG Special,Finhigh,Won,2017-01-10,2017-03-28,52.0,77 days 00:00:00
446,LTTYTAXA,Donn Cantrell,GTXPro,Kan-code,Won,2017-01-10,2017-03-24,4694.0,73 days 00:00:00
447,RIW4VWBW,Hayden Neloms,GTX Plus Pro,,Engaging,2017-01-10,,,0
448,ZWFPD71J,Kami Bicknell,GTXPro,Plusstrip,Won,2017-01-10,2017-03-06,5620.0,55 days 00:00:00
449,T5C527Z9,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-01-10,2017-03-08,1095.0,57 days 00:00:00
450,XC4LTIEO,Lajuana Vencill,GTX Basic,Conecom,Lost,2017-01-10,2017-05-02,0.0,112 days 00:00:00
